id	company_id	ogrn	inn	full_name	share	share_percent
155	907	1020100699673	0104005733	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "МАЙКОПСКИЙ РАЙОН"		
156	912	1020100699673	0104005733	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "МАЙКОПСКИЙ РАЙОН"	0.00	
157	916	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
158	917	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
159	921	1020100703611	0105012290	ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ДЕРЕВООБРАБАТЫВАЮЩИЙ КОМБИНАТ "МАЙКОПСКИЙ"	100000.00	
160	926	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
161	942	1020100698661	0105023439	МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ АДЫГЕЯ		
162	947	1020100699673	0104005733	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "МАЙКОПСКИЙ РАЙОН"	0.00	
163	951	1020100699673	0104005733	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "МАЙКОПСКИЙ РАЙОН"		
164	958	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
165	966	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
166	969	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
167	971	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
168	976	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
169	994	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
170	1000	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
171	1002	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
172	1012	1040100541469	0105043072	КОМИТЕТ РЕСПУБЛИКИ АДЫГЕЯ ПО ФИЗИЧЕСКОЙ КУЛЬТУРЕ И СПОРТУ		
173	1015	1020100695229	0104005758	ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИЯ МАЙКОПСКОГО РАЙОНА РЕСПУБЛИКИ АДЫГЕЯ	0.00	
174	1019	1040100541469	0105043072	КОМИТЕТ РЕСПУБЛИКИ АДЫГЕЯ ПО ФИЗИЧЕСКОЙ КУЛЬТУРЕ И СПОРТУ		
175	1026	1047797031479	7706562710	ФЕДЕРАЛЬНАЯ СЛУЖБА ИСПОЛНЕНИЯ НАКАЗАНИЙ	0.00	
176	1028	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
177	1036	1047797031479	7706562710	ФЕДЕРАЛЬНАЯ СЛУЖБА ИСПОЛНЕНИЯ НАКАЗАНИЙ	0.00	
178	1038	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
1186	3995	1027700220624	7706016118	ПЕНСИОННЫЙ ФОНД РОССИЙСКОЙ ФЕДЕРАЦИИ		
180	1051	1040100541469	0105043072	КОМИТЕТ РЕСПУБЛИКИ АДЫГЕЯ ПО ФИЗИЧЕСКОЙ КУЛЬТУРЕ И СПОРТУ		
181	1052	1020100700509	0105017210	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ АДЫГЕЯ		
182	1054	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
183	1058	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
184	1060	1020100700509	0105017210	МИНИСТЕРСТВО ОБРАЗОВАНИЯ  И  НАУКИ РЕСПУБЛИКИ  АДЫГЕЯ	0.00	
185	1064	1027739185198	7709133821	ГОСУДАРСТВЕННАЯ ФЕЛЬДЪЕГЕРСКАЯ СЛУЖБА РОССИЙСКОЙ ФЕДЕРАЦИИ		
186	1066	1047797031479	7706562710	ФЕДЕРАЛЬНАЯ СЛУЖБА ИСПОЛНЕНИЯ НАКАЗАНИЙ		
187	1068	1020100698661	0105023439	МИНИСТЕРСТВО ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ АДЫГЕЯ	0.00	
188	1094	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
189	1098	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
190	1108	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
191	1112	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
192	1113	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
193	1114	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
194	1115	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
195	1116	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
196	1119	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
197	1122	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
198	1127	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
199	1133	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
200	1142	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
201	1146	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
202	1151	1020100003076	0105038347	МАЙКОПСКАЯ ГОРОДСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ИНВАЛИДОВ "ШАНС"	10000.00	1.00
203	1158	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
204	1163	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"	0.00	
205	1165	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
206	1166	1040100540281	0105042953	МИНИСТЕРСТВО КУЛЬТУРЫ РЕСПУБЛИКИ АДЫГЕЯ	0.00	
207	1169	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
208	1179	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
209	1181	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
210	1196	1020100700938	0105030468	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АДЫГЕЙСКАЯ РЕГИОНАЛЬНАЯ КОМПАНИЯ ПО РЕАЛИЗАЦИИ ГАЗА"	0.00	
211	1213	1020100700509	0105017210	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ АДЫГЕЯ	0.00	
212	1219	1040100540281	0105042953	МИНИСТЕРСТВО КУЛЬТУРЫ РЕСПУБЛИКИ АДЫГЕЯ	0.00	
213	1228	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
214	1231	1020100003109	0105034448	МАЙКОПСКАЯ ГОРОДСКАЯ ОРГАНИЗАЦИЯ ОБЩЕСТВЕННОЙ ОРГАНИЗАЦИИ "ВСЕРОССИЙСКОЕ ОБЩЕСТВО ИНВАЛИДОВ"	10000.00	
215	1233	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
216	1235	1020100699673	0104005733	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "МАЙКОПСКИЙ РАЙОН"	0.00	
217	1242	1040100540281	0105042953	МИНИСТЕРСТВО КУЛЬТУРЫ РЕСПУБЛИКИ АДЫГЕЯ		
218	1247	1030100529546	0105038964	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД МАЙКОП"		
219	1266	1020100705129	0105002573	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АЛАР"	8000.00	
220	1279	1020100710080	0105000343	ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ВИННО-ВОДОЧНЫЙ ЗАВОД "МАЙКОПСКИЙ"	7500.00	
221	1280	1020100711102	0105010768	КОМИТЕТ РЕСПУБЛИКИ АДЫГЕЯ ПО ИМУЩЕСТВЕННЫМ ОТНОШЕНИЯМ	0.00	
222	1294	1020100708902	0105023051	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ФИРМА "СТИЛЬ"	8500000.00	0.85
223	1307	1040100531437	0105022386	УПРАВЛЕНИЕ ПО ДЕЛАМ АРХИВОВ РЕСПУБЛИКИ АДЫГЕЯ	0.00	
224	1311	1020100700509	0105017210	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ АДЫГЕЯ	0.00	
225	1316	1020100699673	0104005733	УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "МАЙКОПСКИЙ РАЙОН"		
4813	20378	1047730023703	7730176610	ФЕДЕРАЛЬНАЯ ТАМОЖЕННАЯ СЛУЖБА РОССИИ		
226	1328	1020100709595	0105017308	МИНИСТЕРСТВО КУЛЬТУРЫ РЕСПУБЛИКИ АДЫГЕЯ		
227	1329	1020100696945	0105015621	АДМИНИСТРАЦИЯ ГОРОДА МАЙКОПА	0.00	
228	1330	1020100700509	0105017210	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ АДЫГЕЯ		
229	1341	1020100700509	0105017210	МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ АДЫГЕЯ	0.00	
230	1343	1026600005046	6658098998	ОБЩЕРОССИЙСКАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ "РОССИЙСКОЕ ОБЩЕСТВО ИНВАЛИДОВ-ПРОИЗВОДИТЕЛЕЙ ИЗДЕЛИЙ МЕДИЦИНСКОГО И СЕЛЬСКОХОЗЯЙСТВЕННОГО НАЗНАЧЕНИЯ"	10000.00	1.00
231	1350	1020100695229	0104005758	ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ АДМИНИСТРАЦИИ МАЙКОПСКОГО РАЙОНА РЕСПУБЛИКИ АДЫГЕЯ	0.00	
232	1350	1030100534463	0104005758	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "МАЙКОПСКИЙ РАЙОН"	0.00	
233	1365	1047797031479	7706562710	ФЕДЕРАЛЬНАЯ СЛУЖБА ИСПОЛНЕНИЯ НАКАЗАНИЙ		
234	1366	1067448054750	7448082224	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УНИКОНПРОФСТАЛЬ ИНЖИНИРИНГ"	4900.00	
235	1371	1030100630779	0106011588	688966АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	424000.00	
236	1385	1022601931714	2636033573	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "КРОВЕЛЬНЫЕ МАТЕРИАЛЫ"	3210176.00	
237	1387	1047797031479	7706562710	ФЕДЕРАЛЬНАЯ СЛУЖБА ИСПОЛНЕНИЯ НАКАЗАНИЙ		
238	1400	1030100000270	0105037343	АДЫГЕЙСКИЙ РЕСПУБЛИКАНСКИЙ ОБЩЕСТВЕННЫЙ БЛАГОТВОРИТЕЛЬНЫЙ ФОНД ИМЕНИ Х.М. СОВМЕНА	218288224.00	1.00
239	1401	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
240	1446	1020100824919	0106004372	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "СТРОЙТРАНССЕРВИС"	2000.00	
241	1454	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
242	1455	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
243	1456	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
244	1457	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
245	1458	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
246	1458	1020100825964	0106008899	СОВЕТ НАРОДНЫХ ДЕПУТАТОВ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
247	1464	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
248	1465	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
249	1475	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
250	1477	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАТАМУКАЙСКИЙ РАЙОН"		
251	1478	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
252	1509	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
253	1512	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
254	1515	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
255	1516	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
256	1522	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
257	1555	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
258	1556	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
259	1557	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ  "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
260	1562	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
261	1563	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ  "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
262	1564	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
263	1565	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
264	1566	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
265	1572	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
266	1573	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
267	1581	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
268	1583	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН "	0.00	
269	1584	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
270	1585	1020100703402	0105023407	МИНИСТЕРСТВО ТРУДА И СОЦИАЛЬНОГО РАЗВИТИЯ РЕСПУБЛИКИ АДЫГЕЯ	0.00	
271	1589	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
272	1590	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
273	1591	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ  "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
274	1595	1060105018467	0105050658	УПРАВЛЕНИЕ ГОСУДАРСТВЕННОЙ СЛУЖБЫ ЗАНЯТОСТИ НАСЕЛЕНИЯ РЕСПУБЛИКИ АДЫГЕЯ	0.00	
275	1596	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
276	1597	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
277	1600	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ  "ТАХТАМУКАЙСКИЙ РАЙОН"	0.00	
278	1603	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
279	1605	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
280	1611	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
281	1614	1030100630779	0106011588	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ТАХТАМУКАЙСКИЙ РАЙОН"		
282	1635	1047797031479	7706562710	ФЕДЕРАЛЬНАЯ СЛУЖБА ИСПОЛНЕНИЯ НАКАЗАНИЙ		
283	1647	1027700220624	7706016118	ПЕНСИОННЫЙ ФОНД РОССИЙСКОЙ ФЕДЕРАЦИИ  (РОССИИ)	0.00	
284	1648	1060105018467	0105050658	УПРАВЛЕНИЕ ГОСУДАРСТВЕННОЙ СЛУЖБЫ ЗАНЯТОСТИ НАСЕЛЕНИЯ РЕСПУБЛИКИ АДЫГЕЯ		
285	1651	1020100859558	0107004230	КОМИТЕТ ПО ИМУЩЕСТВУ И ЗЕМЛЕУСТРОИТЕЛЬНЫМ ДЕЛАМ	1342.00	
286	1651	1030100665308	0107007288	АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ "ГОРОД АДЫГЕЙСК"		
287	1657	1030100665616	0102002328	АДМИНИСТРАЦИЯ КРАСНОГВАРДЕЙСКОГО РАЙОНА	0.00	
288	1658	1020100860383	0102001405	ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ЮР - АН"	2287320.00	
289	1662	1030100665308	0107007288	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ "ГОРОД АДЫГЕЙСК"	0.00	
290	1668	1020100709078	0105035018	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ " МАЙКОП АГРИКОЛ"	22410.00	1.00
291	1669	1030100665308	0107007288	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ "ГОРОД АДЫГЕЙСК"	0.00	
292	1674	1032900018040	2901115219	ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "МОСТ-Т"	42345.00	0.60
293	1680	1020100701367	0105020124	УПРАВЛЕНИЕ ВЕТЕРИНАРИИ РЕСПУБЛИКИ АДЫГЕЯ		
294	1681	1060105018467	0105050658	УПРАВЛЕНИЕ ГОСУДАРСТВЕННОЙ СЛУЖБЫ ЗАНЯТОСТИ НАСЕЛЕНИЯ РЕСПУБЛИКИ АДЫГЕЯ		
295	1691	1030100665308	0107007288	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ "ГОРОД АДЫГЕЙСК"	0.00	
296	1694	1047797031479	7706562710	ФЕДЕРАЛЬНАЯ СЛУЖБА ИСПОЛНЕНИЯ НАКАЗАНИЙ		
297	1696	1030100665308	0107007288	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ "ГОРОД АДЫГЕЙСК"	0.00	
298	1697	1030100665308	0107007288	МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ "ГОРОД АДЫГЕЙСК"	0.00	
